,GameDuration,Winner,firstTower,firstInhibitor,firstDragon,firstRiftHerald,bluebaronKills,redbaronKills,blueriftHeraldKills,redriftHeraldKills,bluedragonKills,reddragonKills,blueElemDragNum,blueFIRE_DRAGON,blueEARTH_DRAGON,redElemDragNum,redFIRE_DRAGON,redEARTH_DRAGON,1FIRE_DRAGONteam,1FIRE_DRAGONtime,2EARTH_DRAGONteam,2EARTH_DRAGONtime,RIFTHERALD1team,RIFTHERALD1time,firstBaron,1ELDER_DRAGONteam,1ELDER_DRAGONtime,blueAIR_DRAGON,FIRE_DRAGONSoulteam,FIRE_DRAGONSoultime,redAIR_DRAGON,1AIR_DRAGONteam,1AIR_DRAGONtime,3FIRE_DRAGONteam,3FIRE_DRAGONtime,4FIRE_DRAGONteam,4FIRE_DRAGONtime,BARON_NASHOR1team,BARON_NASHOR1time,blueWATER_DRAGON,redWATER_DRAGON,1WATER_DRAGONteam,1WATER_DRAGONtime,2WATER_DRAGONteam,2WATER_DRAGONtime,RIFTHERALD2team,RIFTHERALD2time,3AIR_DRAGONteam,3AIR_DRAGONtime,4AIR_DRAGONteam,4AIR_DRAGONtime,EARTH_DRAGONSoulteam,EARTH_DRAGONSoultime,2AIR_DRAGONteam,2AIR_DRAGONtime,3EARTH_DRAGONteam,3EARTH_DRAGONtime,4EARTH_DRAGONteam,4EARTH_DRAGONtime,WATER_DRAGONSoulteam,WATER_DRAGONSoultime,3WATER_DRAGONteam,3WATER_DRAGONtime,4WATER_DRAGONteam,4WATER_DRAGONtime,AIR_DRAGONSoulteam,AIR_DRAGONSoultime,5AIR_DRAGONteam,5AIR_DRAGONtime,2FIRE_DRAGONteam,2FIRE_DRAGONtime,1EARTH_DRAGONteam,1EARTH_DRAGONtime,5EARTH_DRAGONteam,5EARTH_DRAGONtime,BARON_NASHOR2team,BARON_NASHOR2time,5WATER_DRAGONteam,5WATER_DRAGONtime,6WATER_DRAGONteam,6WATER_DRAGONtime,5FIRE_DRAGONteam,5FIRE_DRAGONtime,6FIRE_DRAGONteam,6FIRE_DRAGONtime,BARON_NASHOR3team,BARON_NASHOR3time,6EARTH_DRAGONteam,6EARTH_DRAGONtime,6AIR_DRAGONteam,6AIR_DRAGONtime,7FIRE_DRAGONteam,7FIRE_DRAGONtime,7EARTH_DRAGONteam,7EARTH_DRAGONtime,BARON_NASHOR4team,BARON_NASHOR4time,2ELDER_DRAGONteam,2ELDER_DRAGONtime,7AIR_DRAGONteam,7AIR_DRAGONtime,7WATER_DRAGONteam,7WATER_DRAGONtime,3ELDER_DRAGONteam,3ELDER_DRAGONtime,BARON_NASHOR5team,BARON_NASHOR5time,soul_team
3438577989,1383,blue,blue,blue,blue,,1,0,0,0,3,2,3,0,1,2,1,0,,,,,,,blue,,,,,,,,,,,,,blue,1192659,2,1,,,,,,,,,,,,,,,,,,,,,blue,941085,blue,1124590,,,,,red,747383,blue,579084,,,,,red,1325624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312224584,2019,red,blue,red,blue,blue,1,1,1,1,1,4,1,,0,4,,3,,,,,blue,615933,blue,,,0,,,1,,,,,,,blue,1269197,1,0,blue,366759,,,red,1001902,,,,,red,1787231,red,812239,red,1120629,red,1449885,,,,,,,,,,,,,,,red,1787231,red,1827768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3421276490,987,red,red,red,red,,1,0,0,0,0,3,0,,0,3,,1,,,,,,,blue,,,0,,,1,,,,,,,blue,894590,0,1,red,550366,,,,,,,,,,,red,716445,red,891255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431631183,2267,red,red,red,red,,0,2,0,0,2,3,2,,0,3,,1,,,,,,,red,,,2,,,1,,,,,,,red,1816568,0,1,,,red,1172311,,,blue,1499950,blue,1819210,,,,,,,,,,,,,,,,,red,2131702,,,red,840884,,,red,2207175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435301199,193,red,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448146257,923,blue,blue,blue,blue,,0,0,0,0,1,0,1,,,0,,,,,,,,,,,,1,,,0,blue,714558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443034447,1042,blue,blue,,blue,blue,0,0,1,0,2,0,2,,1,0,,0,,,blue,783717,blue,639363,,,,1,,,0,blue,447137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403843922,751,red,red,red,red,red,0,0,0,1,0,1,0,,,1,,,,,,,red,631201,,,,0,,,1,red,401147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425601873,1063,blue,blue,blue,red,,0,1,0,0,2,2,2,0,2,2,1,0,red,371782,,,,,red,,,,,,,,,,,,,red,1025298,0,1,,,red,541168,,,,,,,,,,,blue,728180,blue,912231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430975827,985,red,red,,red,red,0,0,0,1,0,2,0,0,,2,1,,red,510283,,,red,612068,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,red,889451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415509334,1986,blue,blue,blue,red,blue,2,0,2,0,4,1,4,,3,1,,0,,,,,blue,679286,blue,,,0,,,1,red,354110,,,,,blue,1246330,1,0,,,blue,782045,,,,,,,blue,1786380,,,blue,1116062,blue,1448457,,,,,,,,,,,,,,,blue,1786380,blue,1837538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3429534042,1736,red,blue,red,blue,blue,0,1,1,1,2,2,2,,1,2,,0,,,,,blue,530891,red,,,1,,,1,,,,,,,red,1479197,0,1,,,red,738979,red,1083949,red,1058181,blue,1418054,,,,,,,,,,,,,,,,,,,,,blue,413231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429140827,914,blue,blue,,blue,,0,0,0,0,1,0,1,1,,0,0,,blue,570769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390605658,1218,red,blue,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322710366,1209,red,red,red,red,red,0,0,0,2,1,2,1,1,0,2,0,1,,,,,red,738596,,,,0,,,1,red,335147,,,,,,,,,,,,,red,1139502,,,,,,,,,red,982678,,,,,,,,,,,,,blue,663505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420621153,1170,red,red,red,red,,1,0,0,0,2,2,2,,2,2,,0,,,,,,,blue,,,0,,,1,red,517240,,,,,blue,1037220,0,1,,,red,686798,,,,,,,,,,,blue,924503,blue,1119224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424815459,2016,red,blue,red,blue,red,0,2,0,1,2,2,2,1,0,2,0,2,blue,751663,,,red,829781,red,,,,,,,,,,,,,red,1317934,1,0,,,blue,1072077,,,,,,,,,,,red,1385837,red,1714002,,,,,,,,,,,,,,,,,red,1832404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408562534,1831,blue,red,blue,red,red,2,0,0,1,4,1,4,1,,1,0,,,,,,red,634282,blue,,,0,,,1,red,328110,,,,,blue,1296913,3,0,,,,,,,,,,,,,,,,,,,blue,1742554,blue,1103388,blue,1433541,,,,,blue,759979,,,,,blue,1692613,blue,1742554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3429140846,1000,blue,blue,,blue,blue,0,0,1,0,1,0,1,,,0,,,,,,,blue,614219,,,,1,,,0,blue,778649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444345202,1907,red,red,red,red,red,1,0,0,2,0,4,0,,0,4,,1,,,,,red,632825,blue,,,0,,,2,,,,,,,blue,1520526,0,1,,,red,1118242,red,1154183,red,1440714,red,1795351,,,,,,,,,,,,,,,red,1795351,,,,,red,763948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3438315895,1203,blue,blue,blue,blue,,0,0,0,0,4,0,4,1,,0,0,,blue,402459,,,,,,,,1,,,0,,,,,,,,,2,0,,,,,,,,,,,,,blue,574457,,,,,blue,937672,blue,759073,blue,937672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3408300408,1616,red,red,red,blue,red,0,1,0,2,2,2,2,1,,2,0,,blue,345922,,,red,579621,red,,,0,,,1,,,,,,,red,1292815,1,1,,,,,red,1020570,,,,,,,red,687491,,,,,,,red,1004877,blue,1317486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304884599,979,red,red,red,red,red,0,0,0,1,0,1,0,0,,1,1,,red,655749,,,red,783028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410921850,1508,blue,red,,red,red,1,0,0,2,2,1,2,1,,1,0,,,,,,red,631373,blue,,,0,,,1,red,540578,,,,,blue,1431982,1,0,,,,,red,1082634,,,,,,,,,,,,,,,blue,1258781,,,,,,,blue,917124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442248056,1249,blue,red,red,blue,,1,0,0,0,2,3,2,1,,3,0,,blue,355746,,,,,blue,,,1,,,2,,,,,,,blue,1072218,0,1,,,red,514066,,,blue,693635,red,873816,,,,,,,,,,,,,,,,,red,1068777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448539516,2375,red,red,red,red,red,0,1,0,1,3,3,3,0,3,3,1,1,,,,,red,872019,red,,,0,,,1,red,596347,,,,,red,1922134,,,,,,,,,,,,,,,,,red,1314732,blue,1626440,,,,,,,,,,,red,947908,,,blue,1933828,,,,,,,,,,,,,blue,2272023,,,,,,,,,,,,,,,,,,,
3446180221,1001,blue,blue,blue,blue,,0,0,0,0,3,0,3,1,1,0,0,0,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,blue,809993,,,,,,,,,,,,,,,,,,,,,blue,595977,blue,378521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313404279,1507,red,red,red,blue,red,0,0,0,2,2,1,2,,1,1,,0,,,,,red,778354,,,,1,,,0,,,,,,,,,0,1,,,,,red,1172881,,,,,,,blue,995479,,,,,,,red,1333468,,,,,,,,,blue,677425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406072191,1539,blue,blue,blue,blue,blue,1,0,2,0,2,1,2,1,1,1,0,0,blue,605240,,,blue,727086,blue,,,0,,,1,,,,,,,blue,1494013,,,,,,,blue,1111431,,,,,,,red,921559,blue,1349030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414854009,1220,blue,blue,,blue,blue,0,0,1,0,2,0,2,1,1,0,0,0,,,,,blue,650793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,1075238,blue,421166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438446978,1358,blue,blue,blue,red,blue,1,0,2,0,1,2,1,,1,2,,0,,,,,blue,618425,blue,,,0,,,1,,,,,,,blue,1236871,0,1,red,438105,,,blue,1077059,,,,,,,red,767563,blue,1143360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428092291,1707,blue,blue,blue,blue,blue,0,1,2,0,3,1,3,0,2,1,1,0,,,,,blue,553882,red,,,,,,,,,,,,,red,1640540,1,0,blue,395744,,,blue,1014400,,,,,,,,,blue,1088964,blue,1444565,,,,,,,,,,,red,756906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394013572,1480,blue,blue,blue,blue,red,1,0,1,1,3,0,3,1,1,0,0,0,,,,,red,613021,blue,,,1,,,0,,,,,,,blue,1418551,,,,,,,blue,1014758,blue,1277072,,,,,,,,,,,,,,,,,,,,,blue,967485,blue,648728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422194053,1205,blue,blue,blue,red,,1,0,0,0,2,1,2,1,0,1,0,1,,,,,,,blue,,,,,,,,,blue,1040303,,,blue,1136074,1,0,,,blue,838787,,,,,,,,,,,,,,,,,,,,,,,,,,,red,600432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422980486,960,blue,blue,blue,red,,0,0,0,0,0,2,0,,0,2,,1,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,red,762053,,,,,,,,,,,,,,,,,red,472690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427174791,864,blue,blue,,red,,0,0,0,0,2,1,2,1,,1,0,,,,,,,,,,,0,,,1,red,380961,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,blue,817685,,,,,,,blue,574643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422718341,1460,red,blue,,red,blue,0,1,1,1,1,2,1,1,0,2,0,1,,,,,blue,598517,red,,,,,,,,,,,,,red,1442903,0,1,red,508010,,,red,1009172,,,,,,,,,red,1331760,,,,,,,,,,,,,blue,839901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448146309,1777,blue,red,blue,red,red,1,0,1,1,3,1,3,0,1,1,1,0,red,660515,blue,991447,red,582193,blue,,,,,,,,,,,,,blue,1461318,2,0,,,,,blue,1121545,,,,,,,,,,,,,,,blue,1306358,blue,1671151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3381561737,1558,blue,red,blue,red,blue,1,0,2,0,2,1,2,,0,1,,1,,,,,blue,799603,blue,,,1,,,0,,,,,,,blue,1370899,1,0,,,,,blue,1182825,,,,,,,blue,899229,,,,,,,blue,1429563,,,,,,,,,red,428242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427174786,1299,red,red,red,red,,0,1,0,0,1,4,1,0,1,4,1,0,red,312416,blue,535692,,,red,,,0,,,3,,,,,,,red,1229083,,,,,,,,,red,725534,red,914185,,,,,,,,,,,,,,,red,1102011,red,1102011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3441723789,1507,blue,blue,blue,blue,blue,1,0,2,0,2,1,2,,0,1,,1,,,,,blue,510052,blue,,,1,,,0,,,,,,,blue,1240805,1,0,blue,699675,,,blue,902721,,,,,,,blue,1021470,red,1400808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390212495,1154,blue,blue,blue,red,blue,0,0,2,0,1,2,1,0,,2,1,,red,355863,,,blue,634621,,,,1,,,0,,,,,,,,,0,1,,,red,715650,blue,1113612,blue,1061164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430058385,1242,blue,blue,,blue,red,0,0,0,1,3,0,3,1,1,0,0,0,blue,345109,,,red,894067,,,,,,,,,,,,,,,,1,0,,,blue,688536,,,,,,,,,,,blue,1023761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434776985,1172,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092941211,1938,blue,red,blue,blue,blue,2,0,1,0,4,1,4,2,1,1,1,0,,,,,blue,816312,blue,,,,blue,1794261,,,,blue,1154438,,,blue,1430708,1,0,blue,482159,,,,,,,,,,,,,,,blue,1480163,,,,,,,,,,,red,836343,,,,,blue,1819970,,,,,blue,1794261,,,,,,,,,,,,,,,,,,,,,,,,,blue
3446835611,1260,blue,blue,,blue,blue,0,0,1,0,3,0,3,1,1,0,0,0,blue,518714,,,blue,802792,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,blue,872515,blue,1213425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445000603,2089,red,red,red,blue,blue,0,2,1,0,1,4,1,0,1,4,1,0,,,,,blue,1003962,red,,,,,,,,,,,,,red,1532767,0,3,,,,,,,,,,,,,,,,,,,red,2034259,red,1408693,red,1714164,,,,,red,1007464,blue,667008,,,red,1922473,red,2034259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3441068446,1143,red,red,,blue,red,0,0,0,2,1,2,1,0,1,2,1,0,,,,,red,593038,,,,,,,,,,,,,,,,0,1,,,,,red,1023840,,,,,,,,,,,,,,,red,1133887,,,,,,,red,803470,blue,452629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443034539,965,red,red,,blue,blue,0,0,1,0,1,1,1,0,1,1,1,0,,,,,blue,615514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,794414,blue,448613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421931949,1103,blue,blue,blue,red,blue,0,0,2,0,1,1,1,,0,1,,1,,,,,blue,556377,,,,1,,,0,,,,,,,,,,,,,,,blue,1012720,,,,,,,blue,922607,,,,,,,,,,,,,,,,,red,583001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415378350,1098,red,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419048367,1322,blue,blue,blue,red,red,0,0,1,1,2,1,2,,1,1,,0,,,,,red,527286,,,,0,,,1,red,379488,,,,,,,1,0,,,blue,705562,blue,933127,,,,,,,,,blue,1027338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436743089,1599,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384314290,1359,blue,blue,blue,blue,blue,0,0,2,0,3,0,3,1,1,0,0,0,,,,,blue,632784,,,,,,,,,,,,,,,,1,0,,,,,blue,1085719,,,,,,,,,,,,,,,blue,1185191,,,,,,,blue,861998,blue,484198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365308851,1797,blue,red,red,blue,red,0,1,1,1,4,0,4,,2,0,,0,,,,,red,663525,red,,,1,,,0,,,,,,,red,1593608,1,0,blue,686716,,,blue,1095868,,,,,blue,1636740,blue,996847,blue,1308493,blue,1636740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3444083124,1519,red,red,red,red,blue,0,0,1,1,1,3,1,0,1,3,2,0,,,blue,715841,blue,588588,,,,0,,,1,red,374471,red,1060899,red,1419832,,,,,,,,,red,982580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403844021,2053,red,blue,red,blue,blue,1,1,2,0,3,1,3,1,,1,1,,,,,,blue,516106,blue,,,1,,,0,blue,732456,blue,1398414,red,1706869,blue,1259502,1,0,,,blue,1069666,blue,914625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,1687840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445918132,833,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424422321,1373,blue,blue,blue,blue,,2,0,0,0,4,1,4,2,,1,1,,,,,,,,blue,,,1,blue,1310143,0,blue,607806,blue,981056,red,1143439,blue,800509,1,0,,,blue,795784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,1318995,,,,,blue,1310143,,,,,,,,,,,,,,,,,,,,,,,,,blue
3432024502,869,blue,blue,blue,blue,,0,0,0,0,3,0,3,,1,0,,0,,,blue,604176,,,,,,1,,,0,blue,430751,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,blue,795989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400567224,2094,red,red,blue,blue,red,1,0,0,1,4,0,4,1,2,0,0,0,,,,,red,815014,blue,,,,,,,,,,,,,blue,1457204,1,0,blue,660602,,,,,,,,,blue,1697719,,,blue,1373283,blue,1697719,,,,,,,,,,,blue,1049510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue
3423898045,950,blue,blue,blue,blue,,1,0,0,0,3,1,3,1,1,1,1,0,,,blue,520466,,,blue,,,1,,,0,blue,315369,blue,722359,red,890189,blue,902088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436874176,712,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3318385089,1886,red,red,blue,red,blue,0,2,1,0,2,3,2,0,,3,1,,,,,,blue,963011,red,,,0,,,1,red,325655,,,,,red,1283403,2,1,,,,,,,,,,,,,,,,,,,,,red,983324,blue,1344818,,,,,red,653588,,,,,red,1680002,blue,1696615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427961283,1312,red,red,,red,blue,0,1,1,0,0,3,0,0,0,3,1,1,,,,,blue,834063,red,,,,,,,,,red,1141362,,,red,1268144,0,1,,,red,792413,,,,,,,,,,,,,,,,,,,,,,,,,,,red,428069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412101571,195,red,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392309699,1671,blue,blue,blue,blue,blue,1,0,1,0,3,1,3,0,2,1,1,0,,,,,blue,859264,blue,,,1,,,0,blue,516610,,,,,blue,1555857,,,,,,,,,,,,,,,,,blue,1241072,blue,1557839,,,,,,,,,,,red,848102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445918151,1591,blue,red,blue,red,blue,1,0,1,1,2,2,2,,1,2,,0,,,blue,768784,blue,710251,blue,,,0,,,1,red,451856,,,,,blue,1415072,1,1,,,,,red,1160455,,,,,,,,,,,,,,,red,1091105,blue,1441440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446311370,1488,red,blue,red,red,red,1,0,0,1,1,2,1,0,0,2,1,1,,,,,red,835981,blue,,,1,,,0,,,red,1429558,,,blue,1280451,,,,,,,,,,,,,,,blue,1114241,,,,,,,,,,,,,,,,,red,743712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448670667,2267,red,red,red,blue,red,0,1,0,2,3,2,3,,1,2,,0,,,blue,954870,red,719888,red,,,1,,,0,blue,610840,,,,,red,1797437,1,2,,,,,red,1160109,,,,,,,,,,,,,,,blue,1268365,red,1598272,,,,,,,,,,,,,red,1944325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421276620,768,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441723853,1850,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422456271,1407,red,red,red,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435825617,896,blue,blue,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438709202,2438,red,red,blue,red,,2,0,0,0,2,4,2,,2,4,,2,,,,,,,blue,,,0,,,1,red,457024,,,,,blue,1514355,0,1,,,red,878634,,,,,,,red,2305843,,,blue,1323649,blue,1638653,,,,,,,,,,,,,,,red,1945902,blue,1914281,,,,,,,,,,,red,2305843,,,,,,,,,,,,,,,,,,,red
3431762388,1334,red,red,,red,red,0,0,0,1,0,3,0,0,0,3,1,1,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,red,1263535,,,,,,,red,940192,red,559411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417082326,1748,blue,blue,red,red,blue,1,0,1,1,1,3,1,,0,3,,1,,,,,blue,617391,blue,,,1,,,1,,,,,,,blue,1382557,0,1,,,red,844753,red,1014891,red,1210499,blue,1551682,,,,,,,,,,,,,,,,,,,,,red,536821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443689946,1098,red,red,blue,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444738523,2347,red,red,red,red,,0,2,0,0,1,5,1,0,,4,1,,,,,,,,red,red,2172352,0,,,1,red,445689,,,,,red,1889867,1,2,,,,,,,,,,,,,,,,,,,red,1777264,red,1106865,blue,1441126,,,,,red,797233,,,,,red,2296338,red,1777264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red
3442117082,1387,blue,red,red,blue,,0,1,0,0,2,3,2,1,,3,0,,blue,540901,,,,,red,,,1,,,2,,,,,,,red,1257770,0,1,,,red,712534,,,red,887195,red,1061923,,,,,,,,,,,,,,,,,blue,1230350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436874205,1363,blue,red,,red,red,1,0,1,1,0,2,0,0,,2,1,,red,749257,,,red,647917,blue,,,,,,,,,,,,,blue,1332761,0,1,,,red,1065257,blue,1059906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446049246,1249,red,red,red,red,blue,0,0,1,1,0,3,0,0,,3,1,,red,467794,,,blue,677927,,,,0,,,1,,,,,,,,,0,1,,,,,red,1083838,,,,,,,red,814396,,,,,,,red,1140584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
